State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2005,Rabi       ,Wheat,66416,196193
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2006,Rabi       ,Wheat,62746,180646
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2007,Rabi       ,Wheat,64236,203628
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2008,Rabi       ,Wheat,55965,194590
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2009,Rabi       ,Wheat,51450,184140
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2010,Rabi       ,Wheat,56346,210227
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Wheat,54549,204668
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Rabi       ,Wheat,45934,178591
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Rabi       ,Wheat,46130,192731
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Rabi       ,Wheat,40032,85909
Uttar Pradesh,GHAZIABAD,1997,Rabi       ,Wheat,70500,240759
Uttar Pradesh,GHAZIABAD,1998,Rabi       ,Wheat,71003,234413
Uttar Pradesh,GHAZIABAD,1999,Rabi       ,Wheat,70148,260168
Uttar Pradesh,GHAZIABAD,2000,Rabi       ,Wheat,71538,246947
Uttar Pradesh,GHAZIABAD,2001,Rabi       ,Wheat,71185,248855
Uttar Pradesh,GHAZIABAD,2002,Rabi       ,Wheat,70297,255201
Uttar Pradesh,GHAZIABAD,2003,Rabi       ,Wheat,95923,339200
Uttar Pradesh,GHAZIABAD,2004,Rabi       ,Wheat,72749,249626
Uttar Pradesh,GHAZIABAD,2005,Rabi       ,Wheat,90516,318888
Uttar Pradesh,GHAZIABAD,2006,Rabi       ,Wheat,71835,288346
Uttar Pradesh,GHAZIABAD,2007,Rabi       ,Wheat,71031,255072
Uttar Pradesh,GHAZIABAD,2008,Rabi       ,Wheat,75503,303975
Uttar Pradesh,GHAZIABAD,2009,Rabi       ,Wheat,76071,267846
Uttar Pradesh,GHAZIABAD,2010,Rabi       ,Wheat,76344,317667
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Wheat,75491,329594
Uttar Pradesh,GHAZIABAD,2012,Rabi       ,Wheat,28227,123550
Uttar Pradesh,GHAZIABAD,2013,Rabi       ,Wheat,28164,115726
Uttar Pradesh,GHAZIABAD,2014,Rabi       ,Wheat,26619,86645
Uttar Pradesh,GHAZIPUR,1997,Rabi       ,Wheat,152800,331580
Uttar Pradesh,GHAZIPUR,1998,Rabi       ,Wheat,156085,321252
Uttar Pradesh,GHAZIPUR,1999,Rabi       ,Wheat,158525,359991
Uttar Pradesh,GHAZIPUR,2000,Rabi       ,Wheat,159280,370621
Uttar Pradesh,GHAZIPUR,2001,Rabi       ,Wheat,160607,362010
Uttar Pradesh,GHAZIPUR,2002,Rabi       ,Wheat,164069,297781
Uttar Pradesh,GHAZIPUR,2003,Rabi       ,Wheat,166184,376858
Uttar Pradesh,GHAZIPUR,2004,Rabi       ,Wheat,166153,301366
Uttar Pradesh,GHAZIPUR,2005,Rabi       ,Wheat,166891,366826
Uttar Pradesh,GHAZIPUR,2006,Rabi       ,Wheat,166359,403735
Uttar Pradesh,GHAZIPUR,2007,Rabi       ,Wheat,167715,405963
Uttar Pradesh,GHAZIPUR,2008,Rabi       ,Wheat,173793,462247
Uttar Pradesh,GHAZIPUR,2009,Rabi       ,Wheat,169681,394808
Uttar Pradesh,GHAZIPUR,2010,Rabi       ,Wheat,171211,462161
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Wheat,173018,486392
Uttar Pradesh,GHAZIPUR,2012,Rabi       ,Wheat,174612,501740
Uttar Pradesh,GHAZIPUR,2013,Rabi       ,Wheat,174040,456998
Uttar Pradesh,GHAZIPUR,2014,Rabi       ,Wheat,175209,309379
Uttar Pradesh,GONDA,1997,Rabi       ,Wheat,152619,369830
Uttar Pradesh,GONDA,1998,Rabi       ,Wheat,158559,408602
Uttar Pradesh,GONDA,1999,Rabi       ,Wheat,154907,395077
Uttar Pradesh,GONDA,2000,Rabi       ,Wheat,157737,410313
Uttar Pradesh,GONDA,2001,Rabi       ,Wheat,159960,431366
Uttar Pradesh,GONDA,2002,Rabi       ,Wheat,162217,403997
Uttar Pradesh,GONDA,2003,Rabi       ,Wheat,159146,433629
Uttar Pradesh,GONDA,2004,Rabi       ,Wheat,159340,376571
Uttar Pradesh,GONDA,2005,Rabi       ,Wheat,163109,406305
Uttar Pradesh,GONDA,2006,Rabi       ,Wheat,156719,428758
Uttar Pradesh,GONDA,2007,Rabi       ,Wheat,149982,416642
Uttar Pradesh,GONDA,2008,Rabi       ,Wheat,147363,429268
Uttar Pradesh,GONDA,2009,Rabi       ,Wheat,159290,433269
Uttar Pradesh,GONDA,2010,Rabi       ,Wheat,160011,468992
Uttar Pradesh,GONDA,2011,Rabi       ,Wheat,160915,483550
Uttar Pradesh,GONDA,2012,Rabi       ,Wheat,155802,454007
Uttar Pradesh,GONDA,2013,Rabi       ,Wheat,153277,456919
Uttar Pradesh,GONDA,2014,Rabi       ,Wheat,154990,401889
Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Wheat,172165,386693
Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Wheat,180742,417867
Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Wheat,178806,434243
Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Wheat,180722,431174
Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Wheat,187175,494151
Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Wheat,185344,389444
Uttar Pradesh,GORAKHPUR,2003,Rabi       ,Wheat,188283,445288
Uttar Pradesh,GORAKHPUR,2004,Rabi       ,Wheat,184279,441701
Uttar Pradesh,GORAKHPUR,2005,Rabi       ,Wheat,187412,410807
Uttar Pradesh,GORAKHPUR,2006,Rabi       ,Wheat,184304,465368
Uttar Pradesh,GORAKHPUR,2007,Rabi       ,Wheat,186639,512996
Uttar Pradesh,GORAKHPUR,2008,Rabi       ,Wheat,188362,512497
Uttar Pradesh,GORAKHPUR,2009,Rabi       ,Wheat,189211,501319
Uttar Pradesh,GORAKHPUR,2010,Rabi       ,Wheat,190446,557387
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Wheat,188998,578523
Uttar Pradesh,GORAKHPUR,2012,Rabi       ,Wheat,190259,592467
Uttar Pradesh,GORAKHPUR,2013,Rabi       ,Wheat,190537,618676
Uttar Pradesh,GORAKHPUR,2014,Rabi       ,Wheat,190247,331410
Uttar Pradesh,HAMIRPUR,1997,Rabi       ,Wheat,90998,165253
Uttar Pradesh,HAMIRPUR,1998,Rabi       ,Wheat,86392,184098
Uttar Pradesh,HAMIRPUR,1999,Rabi       ,Wheat,91166,217795
Uttar Pradesh,HAMIRPUR,2000,Rabi       ,Wheat,83658,167500
Uttar Pradesh,HAMIRPUR,2001,Rabi       ,Wheat,83234,183181
Uttar Pradesh,HAMIRPUR,2002,Rabi       ,Wheat,79609,171062
Uttar Pradesh,HAMIRPUR,2003,Rabi       ,Wheat,82199,190150
Uttar Pradesh,HAMIRPUR,2004,Rabi       ,Wheat,74974,130023
Uttar Pradesh,HAMIRPUR,2005,Rabi       ,Wheat,74916,174709
Uttar Pradesh,HAMIRPUR,2006,Rabi       ,Wheat,82453,168500
Uttar Pradesh,HAMIRPUR,2007,Rabi       ,Wheat,63790,118391
Uttar Pradesh,HAMIRPUR,2008,Rabi       ,Wheat,98732,244034
Uttar Pradesh,HAMIRPUR,2009,Rabi       ,Wheat,89212,225092
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Wheat,95371,254843
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Wheat,91427,265718
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Wheat,113299,322731
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Wheat,111347,298733
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Wheat,113329,171992
Uttar Pradesh,HAPUR,2012,Rabi       ,Wheat,43672,207835
Uttar Pradesh,HAPUR,2013,Rabi       ,Wheat,42412,197216
Uttar Pradesh,HAPUR,2014,Rabi       ,Wheat,44552,136507
Uttar Pradesh,HARDOI,1997,Rabi       ,Wheat,268143,661994
Uttar Pradesh,HARDOI,1998,Rabi       ,Wheat,269042,680818
Uttar Pradesh,HARDOI,1999,Rabi       ,Wheat,280467,781594
Uttar Pradesh,HARDOI,2000,Rabi       ,Wheat,294156,798160
Uttar Pradesh,HARDOI,2001,Rabi       ,Wheat,305726,795789
Uttar Pradesh,HARDOI,2002,Rabi       ,Wheat,303374,868139
Uttar Pradesh,HARDOI,2003,Rabi       ,Wheat,306396,866936
Uttar Pradesh,HARDOI,2004,Rabi       ,Wheat,312973,821886
Uttar Pradesh,HARDOI,2005,Rabi       ,Wheat,300504,800543
Uttar Pradesh,HARDOI,2006,Rabi       ,Wheat,307716,923145
Uttar Pradesh,HARDOI,2007,Rabi       ,Wheat,309644,924287
Uttar Pradesh,HARDOI,2008,Rabi       ,Wheat,325908,1009330
Uttar Pradesh,HARDOI,2009,Rabi       ,Wheat,330637,1020013
Uttar Pradesh,HARDOI,2010,Rabi       ,Wheat,341765,1139960
Uttar Pradesh,HARDOI,2011,Rabi       ,Wheat,327969,1176241
Uttar Pradesh,HARDOI,2012,Rabi       ,Wheat,327776,1041832
Uttar Pradesh,HARDOI,2013,Rabi       ,Wheat,318253,1130771
Uttar Pradesh,HARDOI,2014,Rabi       ,Wheat,326194,719258
Uttar Pradesh,HATHRAS,1997,Rabi       ,Wheat,83956,282738
Uttar Pradesh,HATHRAS,1998,Rabi       ,Wheat,82530,279550
Uttar Pradesh,HATHRAS,1999,Rabi       ,Wheat,84433,303250
Uttar Pradesh,HATHRAS,2000,Rabi       ,Wheat,99205,342160
Uttar Pradesh,HATHRAS,2001,Rabi       ,Wheat,96473,296188
Uttar Pradesh,HATHRAS,2002,Rabi       ,Wheat,93992,313339
Uttar Pradesh,HATHRAS,2003,Rabi       ,Wheat,92938,297247
Uttar Pradesh,HATHRAS,2004,Rabi       ,Wheat,92265,280353
Uttar Pradesh,HATHRAS,2005,Rabi       ,Wheat,81572,255076
Uttar Pradesh,HATHRAS,2006,Rabi       ,Wheat,85405,238280
Uttar Pradesh,HATHRAS,2007,Rabi       ,Wheat,82596,253983
Uttar Pradesh,HATHRAS,2008,Rabi       ,Wheat,77916,226813
Uttar Pradesh,HATHRAS,2009,Rabi       ,Wheat,85579,237824
Uttar Pradesh,HATHRAS,2010,Rabi       ,Wheat,80230,243177
Uttar Pradesh,HATHRAS,2011,Rabi       ,Wheat,86515,290777
Uttar Pradesh,HATHRAS,2012,Rabi       ,Wheat,76850,275584
Uttar Pradesh,HATHRAS,2013,Rabi       ,Wheat,79227,308906
Uttar Pradesh,HATHRAS,2014,Rabi       ,Wheat,82134,191947
Uttar Pradesh,JALAUN,1997,Rabi       ,Wheat,107680,246624
Uttar Pradesh,JALAUN,1998,Rabi       ,Wheat,102623,292601
Uttar Pradesh,JALAUN,1999,Rabi       ,Wheat,115812,377398
Uttar Pradesh,JALAUN,2000,Rabi       ,Wheat,117674,339140
Uttar Pradesh,JALAUN,2001,Rabi       ,Wheat,125152,412320
Uttar Pradesh,JALAUN,2002,Rabi       ,Wheat,127202,388518
Uttar Pradesh,JALAUN,2003,Rabi       ,Wheat,130683,389793
Uttar Pradesh,JALAUN,2004,Rabi       ,Wheat,116483,370251
Uttar Pradesh,JALAUN,2005,Rabi       ,Wheat,121025,372083
Uttar Pradesh,JALAUN,2006,Rabi       ,Wheat,116484,328038
Uttar Pradesh,JALAUN,2007,Rabi       ,Wheat,103722,174829
Uttar Pradesh,JALAUN,2008,Rabi       ,Wheat,157937,498571
Uttar Pradesh,JALAUN,2009,Rabi       ,Wheat,143554,401291
Uttar Pradesh,JALAUN,2010,Rabi       ,Wheat,135223,432152
Uttar Pradesh,JALAUN,2011,Rabi       ,Wheat,142049,477297
Uttar Pradesh,JALAUN,2012,Rabi       ,Wheat,145440,467112
Uttar Pradesh,JALAUN,2013,Rabi       ,Wheat,149458,445320
Uttar Pradesh,JALAUN,2014,Rabi       ,Wheat,155125,206239
Uttar Pradesh,JAUNPUR,1997,Rabi       ,Wheat,183914,432462
Uttar Pradesh,JAUNPUR,1998,Rabi       ,Wheat,187329,425697
Uttar Pradesh,JAUNPUR,1999,Rabi       ,Wheat,188020,442667
Uttar Pradesh,JAUNPUR,2000,Rabi       ,Wheat,185685,478279
Uttar Pradesh,JAUNPUR,2001,Rabi       ,Wheat,187032,452739
Uttar Pradesh,JAUNPUR,2002,Rabi       ,Wheat,188178,436832
Uttar Pradesh,JAUNPUR,2003,Rabi       ,Wheat,196337,463089
Uttar Pradesh,JAUNPUR,2004,Rabi       ,Wheat,193364,404269
Uttar Pradesh,JAUNPUR,2005,Rabi       ,Wheat,174791,416702
Uttar Pradesh,JAUNPUR,2006,Rabi       ,Wheat,193364,518796
Uttar Pradesh,JAUNPUR,2007,Rabi       ,Wheat,196970,521380
Uttar Pradesh,JAUNPUR,2008,Rabi       ,Wheat,188256,538224
Uttar Pradesh,JAUNPUR,2009,Rabi       ,Wheat,201324,547803
Uttar Pradesh,JAUNPUR,2010,Rabi       ,Wheat,208204,594006
Uttar Pradesh,JAUNPUR,2011,Rabi       ,Wheat,205686,654758
Uttar Pradesh,JAUNPUR,2012,Rabi       ,Wheat,210453,655140
Uttar Pradesh,JAUNPUR,2013,Rabi       ,Wheat,210671,602940
Uttar Pradesh,JAUNPUR,2014,Rabi       ,Wheat,209445,405486
Uttar Pradesh,JHANSI,1997,Rabi       ,Wheat,126332,283802
Uttar Pradesh,JHANSI,1998,Rabi       ,Wheat,118757,260926
Uttar Pradesh,JHANSI,1999,Rabi       ,Wheat,129179,338754
Uttar Pradesh,JHANSI,2000,Rabi       ,Wheat,128977,298897
Uttar Pradesh,JHANSI,2001,Rabi       ,Wheat,130628,363138
Uttar Pradesh,JHANSI,2002,Rabi       ,Wheat,119796,306875
Uttar Pradesh,JHANSI,2003,Rabi       ,Wheat,125419,329689
Uttar Pradesh,JHANSI,2004,Rabi       ,Wheat,105343,240036
Uttar Pradesh,JHANSI,2005,Rabi       ,Wheat,126839,263023
Uttar Pradesh,JHANSI,2006,Rabi       ,Wheat,112811,234758
Uttar Pradesh,JHANSI,2007,Rabi       ,Wheat,101013,191527
Uttar Pradesh,JHANSI,2008,Rabi       ,Wheat,116956,318318
Uttar Pradesh,JHANSI,2009,Rabi       ,Wheat,128909,319425
Uttar Pradesh,JHANSI,2010,Rabi       ,Wheat,142456,384439
Uttar Pradesh,JHANSI,2011,Rabi       ,Wheat,178532,558556
Uttar Pradesh,JHANSI,2012,Rabi       ,Wheat,156091,434532
Uttar Pradesh,JHANSI,2013,Rabi       ,Wheat,153384,235384
Uttar Pradesh,JHANSI,2014,Rabi       ,Wheat,155061,183641
Uttar Pradesh,KANNAUJ,1997,Rabi       ,Wheat,74492,228029
Uttar Pradesh,KANNAUJ,1998,Rabi       ,Wheat,74968,259444
Uttar Pradesh,KANNAUJ,1999,Rabi       ,Wheat,76983,262872
Uttar Pradesh,KANNAUJ,2000,Rabi       ,Wheat,78524,279793
Uttar Pradesh,KANNAUJ,2001,Rabi       ,Wheat,76950,235689
Uttar Pradesh,KANNAUJ,2002,Rabi       ,Wheat,73959,206337
Uttar Pradesh,KANNAUJ,2003,Rabi       ,Wheat,75218,245740
Uttar Pradesh,KANNAUJ,2004,Rabi       ,Wheat,72942,227285
Uttar Pradesh,KANNAUJ,2005,Rabi       ,Wheat,75236,251799
Uttar Pradesh,KANNAUJ,2006,Rabi       ,Wheat,74147,258686
Uttar Pradesh,KANNAUJ,2007,Rabi       ,Wheat,73305,255343
Uttar Pradesh,KANNAUJ,2008,Rabi       ,Wheat,75066,268557
Uttar Pradesh,KANNAUJ,2009,Rabi       ,Wheat,72427,250571
Uttar Pradesh,KANNAUJ,2010,Rabi       ,Wheat,73545,262612
Uttar Pradesh,KANNAUJ,2011,Rabi       ,Wheat,74109,277001
Uttar Pradesh,KANNAUJ,2012,Rabi       ,Wheat,70105,268920
Uttar Pradesh,KANNAUJ,2013,Rabi       ,Wheat,77569,297075
Uttar Pradesh,KANNAUJ,2014,Rabi       ,Wheat,76686,108049
Uttar Pradesh,KANPUR DEHAT,1997,Rabi       ,Wheat,99835,281182
Uttar Pradesh,KANPUR DEHAT,1998,Rabi       ,Wheat,100380,325983
Uttar Pradesh,KANPUR DEHAT,2003,Rabi       ,Wheat,119071,447734
Uttar Pradesh,KANPUR DEHAT,2004,Rabi       ,Wheat,116802,377903
Uttar Pradesh,KANPUR DEHAT,2005,Rabi       ,Wheat,99562,304537
Uttar Pradesh,KANPUR DEHAT,2006,Rabi       ,Wheat,112329,386438
Uttar Pradesh,KANPUR DEHAT,2007,Rabi       ,Wheat,119298,394367
Uttar Pradesh,KANPUR DEHAT,2008,Rabi       ,Wheat,118454,437945
Uttar Pradesh,KANPUR DEHAT,2009,Rabi       ,Wheat,119223,412472
Uttar Pradesh,KANPUR DEHAT,2010,Rabi       ,Wheat,111495,435774
Uttar Pradesh,KANPUR DEHAT,2011,Rabi       ,Wheat,122856,486582
