State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,AMETHI,2012,Kharif     ,Jowar,4060,4018
Uttar Pradesh,AMETHI,2013,Kharif     ,Jowar,3277,1929
Uttar Pradesh,AMETHI,2014,Kharif     ,Jowar,3331,3598
Uttar Pradesh,AMROHA,1997,Kharif     ,Jowar,78,84
Uttar Pradesh,AMROHA,1998,Kharif     ,Jowar,100,80
Uttar Pradesh,AMROHA,1999,Kharif     ,Jowar,82,69
Uttar Pradesh,AMROHA,2000,Kharif     ,Jowar,31,22
Uttar Pradesh,AMROHA,2001,Kharif     ,Jowar,5,5
Uttar Pradesh,AMROHA,2004,Kharif     ,Jowar,12,12
Uttar Pradesh,AMROHA,2006,Kharif     ,Jowar,12,14
Uttar Pradesh,AMROHA,2007,Kharif     ,Jowar,9,5
Uttar Pradesh,AURAIYA,1997,Kharif     ,Jowar,2487,2972
Uttar Pradesh,AURAIYA,1998,Kharif     ,Jowar,2498,2210
Uttar Pradesh,AURAIYA,1999,Kharif     ,Jowar,2261,2482
Uttar Pradesh,AURAIYA,2000,Kharif     ,Jowar,2015,2280
Uttar Pradesh,AURAIYA,2001,Kharif     ,Jowar,2796,2083
Uttar Pradesh,AURAIYA,2002,Kharif     ,Jowar,1776,2190
Uttar Pradesh,AURAIYA,2003,Kharif     ,Jowar,1933,2491
Uttar Pradesh,AURAIYA,2004,Kharif     ,Jowar,1768,1762
Uttar Pradesh,AURAIYA,2005,Kharif     ,Jowar,3052,4192
Uttar Pradesh,AURAIYA,2006,Kharif     ,Jowar,1486,1676
Uttar Pradesh,AURAIYA,2007,Kharif     ,Jowar,1533,1879
Uttar Pradesh,AURAIYA,2008,Kharif     ,Jowar,1760,2248
Uttar Pradesh,AURAIYA,2009,Kharif     ,Jowar,1116,1194
Uttar Pradesh,AURAIYA,2010,Kharif     ,Jowar,1198,1405
Uttar Pradesh,AURAIYA,2011,Kharif     ,Jowar,685,842
Uttar Pradesh,AURAIYA,2012,Kharif     ,Jowar,1017,1397
Uttar Pradesh,AURAIYA,2013,Kharif     ,Jowar,847,1178
Uttar Pradesh,AURAIYA,2014,Kharif     ,Jowar,708,635
Uttar Pradesh,AZAMGARH,1997,Kharif     ,Jowar,14,9
Uttar Pradesh,AZAMGARH,1998,Kharif     ,Jowar,10,6
Uttar Pradesh,AZAMGARH,1999,Kharif     ,Jowar,14,17
Uttar Pradesh,AZAMGARH,2000,Kharif     ,Jowar,12,14
Uttar Pradesh,AZAMGARH,2001,Kharif     ,Jowar,2,2
Uttar Pradesh,AZAMGARH,2002,Kharif     ,Jowar,13,14
Uttar Pradesh,AZAMGARH,2003,Kharif     ,Jowar,15,17
Uttar Pradesh,AZAMGARH,2004,Kharif     ,Jowar,13,14
Uttar Pradesh,AZAMGARH,2005,Kharif     ,Jowar,11,14
Uttar Pradesh,AZAMGARH,2006,Kharif     ,Jowar,8,10
Uttar Pradesh,AZAMGARH,2007,Kharif     ,Jowar,6,5
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Jowar,2,2
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Jowar,3,3
Uttar Pradesh,AZAMGARH,2011,Kharif     ,Jowar,93,107
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Jowar,13,19
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Jowar,5,6
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Jowar,4,4
Uttar Pradesh,BAGHPAT,1997,Kharif     ,Jowar,36,28
Uttar Pradesh,BAGHPAT,1998,Kharif     ,Jowar,33,20
Uttar Pradesh,BAGHPAT,1999,Kharif     ,Jowar,39,30
Uttar Pradesh,BAGHPAT,2000,Kharif     ,Jowar,56,45
Uttar Pradesh,BAGHPAT,2001,Kharif     ,Jowar,15,13
Uttar Pradesh,BAGHPAT,2002,Kharif     ,Jowar,25,23
Uttar Pradesh,BAGHPAT,2003,Kharif     ,Jowar,57,49
Uttar Pradesh,BAGHPAT,2004,Kharif     ,Jowar,164,131
Uttar Pradesh,BAGHPAT,2005,Kharif     ,Jowar,53,43
Uttar Pradesh,BAGHPAT,2006,Kharif     ,Jowar,127,103
Uttar Pradesh,BAGHPAT,2007,Kharif     ,Jowar,123,78
Uttar Pradesh,BAGHPAT,2008,Kharif     ,Jowar,79,60
Uttar Pradesh,BAGHPAT,2009,Kharif     ,Jowar,13,10
Uttar Pradesh,BAGHPAT,2011,Kharif     ,Jowar,4,3
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Jowar,12,10
Uttar Pradesh,BAHRAICH,1997,Kharif     ,Jowar,347,394
Uttar Pradesh,BAHRAICH,1998,Kharif     ,Jowar,366,328
Uttar Pradesh,BAHRAICH,1999,Kharif     ,Jowar,310,209
Uttar Pradesh,BAHRAICH,2000,Kharif     ,Jowar,301,372
Uttar Pradesh,BAHRAICH,2001,Kharif     ,Jowar,388,463
Uttar Pradesh,BAHRAICH,2002,Kharif     ,Jowar,144,164
Uttar Pradesh,BAHRAICH,2003,Kharif     ,Jowar,96,122
Uttar Pradesh,BAHRAICH,2004,Kharif     ,Jowar,63,65
Uttar Pradesh,BAHRAICH,2005,Kharif     ,Jowar,88,96
Uttar Pradesh,BAHRAICH,2006,Kharif     ,Jowar,50,56
Uttar Pradesh,BAHRAICH,2007,Kharif     ,Jowar,84,79
Uttar Pradesh,BAHRAICH,2008,Kharif     ,Jowar,19,21
Uttar Pradesh,BAHRAICH,2009,Kharif     ,Jowar,32,31
Uttar Pradesh,BAHRAICH,2010,Kharif     ,Jowar,75,83
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Jowar,33,30
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Jowar,47,61
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Jowar,38,37
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Jowar,72,74
Uttar Pradesh,BALLIA,1997,Kharif     ,Jowar,1606,927
Uttar Pradesh,BALLIA,1998,Kharif     ,Jowar,1749,1089
Uttar Pradesh,BALLIA,1999,Kharif     ,Jowar,1067,1279
Uttar Pradesh,BALLIA,2000,Kharif     ,Jowar,1329,1620
Uttar Pradesh,BALLIA,2001,Kharif     ,Jowar,1606,1709
Uttar Pradesh,BALLIA,2002,Kharif     ,Jowar,1688,1873
Uttar Pradesh,BALLIA,2003,Kharif     ,Jowar,1557,1755
Uttar Pradesh,BALLIA,2004,Kharif     ,Jowar,1570,1660
Uttar Pradesh,BALLIA,2005,Kharif     ,Jowar,1051,1331
Uttar Pradesh,BALLIA,2006,Kharif     ,Jowar,2096,2600
Uttar Pradesh,BALLIA,2007,Kharif     ,Jowar,1515,1301
Uttar Pradesh,BALLIA,2008,Kharif     ,Jowar,716,869
Uttar Pradesh,BALLIA,2009,Kharif     ,Jowar,688,747
Uttar Pradesh,BALLIA,2010,Kharif     ,Jowar,1599,1900
Uttar Pradesh,BALLIA,2011,Kharif     ,Jowar,1678,1926
Uttar Pradesh,BALLIA,2012,Kharif     ,Jowar,1683,2409
Uttar Pradesh,BALLIA,2013,Kharif     ,Jowar,1749,2001
Uttar Pradesh,BALLIA,2014,Kharif     ,Jowar,1439,1589
Uttar Pradesh,BALRAMPUR,2000,Kharif     ,Jowar,75,93
Uttar Pradesh,BALRAMPUR,2001,Kharif     ,Jowar,72,86
Uttar Pradesh,BALRAMPUR,2004,Kharif     ,Jowar,18,18
Uttar Pradesh,BALRAMPUR,2006,Kharif     ,Jowar,11,12
Uttar Pradesh,BALRAMPUR,2008,Kharif     ,Jowar,2,2
Uttar Pradesh,BALRAMPUR,2009,Kharif     ,Jowar,5,4
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,Jowar,3,3
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Jowar,4,5
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Jowar,4,4
Uttar Pradesh,BANDA,1997,Kharif     ,Jowar,42138,18558
Uttar Pradesh,BANDA,1998,Kharif     ,Jowar,37190,28060
Uttar Pradesh,BANDA,1999,Kharif     ,Jowar,40988,35121
Uttar Pradesh,BANDA,2000,Kharif     ,Jowar,39664,33663
Uttar Pradesh,BANDA,2001,Kharif     ,Jowar,33365,24314
Uttar Pradesh,BANDA,2002,Kharif     ,Jowar,31432,20380
Uttar Pradesh,BANDA,2003,Kharif     ,Jowar,34131,33487
Uttar Pradesh,BANDA,2004,Kharif     ,Jowar,27139,24553
Uttar Pradesh,BANDA,2005,Kharif     ,Jowar,24543,23646
Uttar Pradesh,BANDA,2006,Kharif     ,Jowar,26677,19708
Uttar Pradesh,BANDA,2007,Kharif     ,Jowar,22793,12798
Uttar Pradesh,BANDA,2008,Kharif     ,Jowar,21991,10856
Uttar Pradesh,BANDA,2009,Kharif     ,Jowar,23850,16703
Uttar Pradesh,BANDA,2010,Kharif     ,Jowar,28557,27863
Uttar Pradesh,BANDA,2011,Kharif     ,Jowar,25261,28505
Uttar Pradesh,BANDA,2012,Kharif     ,Jowar,24913,35736
Uttar Pradesh,BANDA,2013,Kharif     ,Jowar,23603,27040
Uttar Pradesh,BANDA,2014,Kharif     ,Jowar,23435,26097
Uttar Pradesh,BARABANKI,1997,Kharif     ,Jowar,5389,3472
Uttar Pradesh,BARABANKI,1998,Kharif     ,Jowar,4689,1104
Uttar Pradesh,BARABANKI,1999,Kharif     ,Jowar,4592,2491
Uttar Pradesh,BARABANKI,2000,Kharif     ,Jowar,4202,3203
Uttar Pradesh,BARABANKI,2001,Kharif     ,Jowar,4304,4747
Uttar Pradesh,BARABANKI,2002,Kharif     ,Jowar,3909,2855
Uttar Pradesh,BARABANKI,2003,Kharif     ,Jowar,4500,3909
Uttar Pradesh,BARABANKI,2004,Kharif     ,Jowar,4134,3473
Uttar Pradesh,BARABANKI,2005,Kharif     ,Jowar,3586,1751
Uttar Pradesh,BARABANKI,2006,Kharif     ,Jowar,3724,4301
Uttar Pradesh,BARABANKI,2007,Kharif     ,Jowar,4077,3503
Uttar Pradesh,BARABANKI,2008,Kharif     ,Jowar,2474,1767
Uttar Pradesh,BARABANKI,2009,Kharif     ,Jowar,2486,2080
Uttar Pradesh,BARABANKI,2010,Kharif     ,Jowar,1580,2053
Uttar Pradesh,BARABANKI,2011,Kharif     ,Jowar,1553,1818
Uttar Pradesh,BARABANKI,2012,Kharif     ,Jowar,1568,1658
Uttar Pradesh,BARABANKI,2013,Kharif     ,Jowar,1082,522
Uttar Pradesh,BARABANKI,2014,Kharif     ,Jowar,1124,1214
Uttar Pradesh,BAREILLY,1997,Kharif     ,Jowar,3596,3269
Uttar Pradesh,BAREILLY,1998,Kharif     ,Jowar,2903,1378
Uttar Pradesh,BAREILLY,1999,Kharif     ,Jowar,1330,830
Uttar Pradesh,BAREILLY,2000,Kharif     ,Jowar,878,739
Uttar Pradesh,BAREILLY,2001,Kharif     ,Jowar,577,437
Uttar Pradesh,BAREILLY,2002,Kharif     ,Jowar,568,558
Uttar Pradesh,BAREILLY,2003,Kharif     ,Jowar,655,581
Uttar Pradesh,BAREILLY,2004,Kharif     ,Jowar,936,714
Uttar Pradesh,BAREILLY,2005,Kharif     ,Jowar,704,655
Uttar Pradesh,BAREILLY,2006,Kharif     ,Jowar,691,708
Uttar Pradesh,BAREILLY,2007,Kharif     ,Jowar,321,200
Uttar Pradesh,BAREILLY,2008,Kharif     ,Jowar,270,255
Uttar Pradesh,BAREILLY,2009,Kharif     ,Jowar,71,59
Uttar Pradesh,BAREILLY,2010,Kharif     ,Jowar,198,199
Uttar Pradesh,BAREILLY,2011,Kharif     ,Jowar,108,82
Uttar Pradesh,BAREILLY,2012,Kharif     ,Jowar,63,68
Uttar Pradesh,BAREILLY,2013,Kharif     ,Jowar,95,85
Uttar Pradesh,BAREILLY,2014,Kharif     ,Jowar,25,24
Uttar Pradesh,BASTI,2001,Kharif     ,Jowar,32,31
Uttar Pradesh,BASTI,2002,Kharif     ,Jowar,43,51
Uttar Pradesh,BASTI,2003,Kharif     ,Jowar,33,43
Uttar Pradesh,BASTI,2004,Kharif     ,Jowar,25,19
Uttar Pradesh,BASTI,2005,Kharif     ,Jowar,99,131
Uttar Pradesh,BASTI,2006,Kharif     ,Jowar,22,27
Uttar Pradesh,BASTI,2007,Kharif     ,Jowar,20,12
Uttar Pradesh,BASTI,2008,Kharif     ,Jowar,24,24
Uttar Pradesh,BASTI,2009,Kharif     ,Jowar,27,26
Uttar Pradesh,BASTI,2011,Kharif     ,Jowar,77,92
Uttar Pradesh,BIJNOR,1997,Kharif     ,Jowar,49,53
Uttar Pradesh,BIJNOR,1998,Kharif     ,Jowar,2,1
Uttar Pradesh,BIJNOR,1999,Kharif     ,Jowar,5,4
Uttar Pradesh,BIJNOR,2000,Kharif     ,Jowar,5,3
Uttar Pradesh,BIJNOR,2002,Kharif     ,Jowar,9,8
Uttar Pradesh,BIJNOR,2003,Kharif     ,Jowar,15,19
Uttar Pradesh,BIJNOR,2005,Kharif     ,Jowar,10,10
Uttar Pradesh,BIJNOR,2012,Kharif     ,Jowar,3,2
Uttar Pradesh,BUDAUN,1997,Kharif     ,Jowar,5164,5435
Uttar Pradesh,BUDAUN,1998,Kharif     ,Jowar,3005,1427
Uttar Pradesh,BUDAUN,1999,Kharif     ,Jowar,3251,2030
Uttar Pradesh,BUDAUN,2000,Kharif     ,Jowar,2509,2111
Uttar Pradesh,BUDAUN,2001,Kharif     ,Jowar,2243,1698
Uttar Pradesh,BUDAUN,2002,Kharif     ,Jowar,1597,1570
Uttar Pradesh,BUDAUN,2003,Kharif     ,Jowar,1436,1275
Uttar Pradesh,BUDAUN,2004,Kharif     ,Jowar,1309,999
Uttar Pradesh,BUDAUN,2005,Kharif     ,Jowar,1480,1376
Uttar Pradesh,BUDAUN,2006,Kharif     ,Jowar,949,973
Uttar Pradesh,BUDAUN,2007,Kharif     ,Jowar,1219,760
Uttar Pradesh,BUDAUN,2008,Kharif     ,Jowar,650,614
Uttar Pradesh,BUDAUN,2009,Kharif     ,Jowar,392,324
Uttar Pradesh,BUDAUN,2010,Kharif     ,Jowar,499,503
Uttar Pradesh,BUDAUN,2011,Kharif     ,Jowar,521,395
Uttar Pradesh,BUDAUN,2012,Kharif     ,Jowar,465,501
Uttar Pradesh,BUDAUN,2013,Kharif     ,Jowar,254,229
Uttar Pradesh,BUDAUN,2014,Kharif     ,Jowar,64,61
Uttar Pradesh,BULANDSHAHR,1997,Kharif     ,Jowar,487,386
Uttar Pradesh,BULANDSHAHR,1998,Kharif     ,Jowar,543,320
Uttar Pradesh,BULANDSHAHR,1999,Kharif     ,Jowar,343,264
Uttar Pradesh,BULANDSHAHR,2000,Kharif     ,Jowar,338,275
Uttar Pradesh,BULANDSHAHR,2001,Kharif     ,Jowar,381,329
Uttar Pradesh,BULANDSHAHR,2002,Kharif     ,Jowar,29,271
Uttar Pradesh,BULANDSHAHR,2003,Kharif     ,Jowar,102,88
Uttar Pradesh,BULANDSHAHR,2004,Kharif     ,Jowar,92,74
Uttar Pradesh,BULANDSHAHR,2005,Kharif     ,Jowar,359,289
Uttar Pradesh,BULANDSHAHR,2006,Kharif     ,Jowar,110,89
Uttar Pradesh,BULANDSHAHR,2007,Kharif     ,Jowar,136,86
Uttar Pradesh,BULANDSHAHR,2008,Kharif     ,Jowar,20,15
Uttar Pradesh,BULANDSHAHR,2009,Kharif     ,Jowar,43,32
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,Jowar,163,132
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Jowar,1759,1331
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Jowar,104,115
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Jowar,187,151
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Jowar,100,73
Uttar Pradesh,CHANDAULI,1997,Kharif     ,Jowar,958,929
Uttar Pradesh,CHANDAULI,1998,Kharif     ,Jowar,972,667
Uttar Pradesh,CHANDAULI,1999,Kharif     ,Jowar,931,812
Uttar Pradesh,CHANDAULI,2000,Kharif     ,Jowar,937,1766
Uttar Pradesh,CHANDAULI,2001,Kharif     ,Jowar,750,690
Uttar Pradesh,CHANDAULI,2002,Kharif     ,Jowar,711,623
Uttar Pradesh,CHANDAULI,2003,Kharif     ,Jowar,717,672
Uttar Pradesh,CHANDAULI,2004,Kharif     ,Jowar,873,1111
Uttar Pradesh,CHANDAULI,2005,Kharif     ,Jowar,574,832
Uttar Pradesh,CHANDAULI,2006,Kharif     ,Jowar,1214,1623
Uttar Pradesh,CHANDAULI,2007,Kharif     ,Jowar,373,455
Uttar Pradesh,CHANDAULI,2008,Kharif     ,Jowar,720,880
Uttar Pradesh,CHANDAULI,2009,Kharif     ,Jowar,896,990
Uttar Pradesh,CHANDAULI,2010,Kharif     ,Jowar,770,933
Uttar Pradesh,CHANDAULI,2011,Kharif     ,Jowar,1714,1815
Uttar Pradesh,CHANDAULI,2012,Kharif     ,Jowar,723,984
Uttar Pradesh,CHANDAULI,2013,Kharif     ,Jowar,1053,851
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Jowar,645,767
Uttar Pradesh,CHITRAKOOT,1997,Kharif     ,Jowar,29457,19907
Uttar Pradesh,CHITRAKOOT,1998,Kharif     ,Jowar,27910,20554
Uttar Pradesh,CHITRAKOOT,1999,Kharif     ,Jowar,27645,19628
Uttar Pradesh,CHITRAKOOT,2000,Kharif     ,Jowar,28685,24182
Uttar Pradesh,CHITRAKOOT,2001,Kharif     ,Jowar,25996,16956
Uttar Pradesh,CHITRAKOOT,2002,Kharif     ,Jowar,15877,10167
Uttar Pradesh,CHITRAKOOT,2003,Kharif     ,Jowar,21883,19519
Uttar Pradesh,CHITRAKOOT,2004,Kharif     ,Jowar,17673,19385
Uttar Pradesh,CHITRAKOOT,2005,Kharif     ,Jowar,18960,20641
Uttar Pradesh,CHITRAKOOT,2006,Kharif     ,Jowar,16072,10088
Uttar Pradesh,CHITRAKOOT,2007,Kharif     ,Jowar,17196,7500
Uttar Pradesh,CHITRAKOOT,2008,Kharif     ,Jowar,14864,11480
Uttar Pradesh,CHITRAKOOT,2009,Kharif     ,Jowar,16451,14272
Uttar Pradesh,CHITRAKOOT,2010,Kharif     ,Jowar,15584,12975
Uttar Pradesh,CHITRAKOOT,2011,Kharif     ,Jowar,16819,18951
Uttar Pradesh,CHITRAKOOT,2012,Kharif     ,Jowar,18046,22351
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Jowar,12794,11833
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Jowar,12446,11378
Uttar Pradesh,DEORIA,1997,Kharif     ,Jowar,193,191
Uttar Pradesh,DEORIA,1998,Kharif     ,Jowar,133,97
Uttar Pradesh,DEORIA,1999,Kharif     ,Jowar,104,135
Uttar Pradesh,DEORIA,2000,Kharif     ,Jowar,74,93
Uttar Pradesh,DEORIA,2001,Kharif     ,Jowar,86,115
Uttar Pradesh,DEORIA,2002,Kharif     ,Jowar,65,88
Uttar Pradesh,DEORIA,2003,Kharif     ,Jowar,91,126
Uttar Pradesh,DEORIA,2004,Kharif     ,Jowar,46,54
Uttar Pradesh,DEORIA,2005,Kharif     ,Jowar,83,107
Uttar Pradesh,DEORIA,2006,Kharif     ,Jowar,70,88
Uttar Pradesh,DEORIA,2007,Kharif     ,Jowar,32,26
Uttar Pradesh,DEORIA,2008,Kharif     ,Jowar,38,46
Uttar Pradesh,DEORIA,2009,Kharif     ,Jowar,85,86
Uttar Pradesh,DEORIA,2010,Kharif     ,Jowar,31,34
Uttar Pradesh,DEORIA,2011,Kharif     ,Jowar,86,74
Uttar Pradesh,DEORIA,2012,Kharif     ,Jowar,27,41
Uttar Pradesh,DEORIA,2013,Kharif     ,Jowar,63,81
Uttar Pradesh,DEORIA,2014,Kharif     ,Jowar,44,49
Uttar Pradesh,ETAH,1997,Kharif     ,Jowar,538,301
Uttar Pradesh,ETAH,1998,Kharif     ,Jowar,26,10
Uttar Pradesh,ETAH,1999,Kharif     ,Jowar,168,132
Uttar Pradesh,ETAH,2000,Kharif     ,Jowar,24,20
Uttar Pradesh,ETAH,2001,Kharif     ,Jowar,497,385
Uttar Pradesh,ETAH,2002,Kharif     ,Jowar,44,44
Uttar Pradesh,ETAH,2003,Kharif     ,Jowar,123,109
Uttar Pradesh,ETAH,2004,Kharif     ,Jowar,394,297
Uttar Pradesh,ETAH,2005,Kharif     ,Jowar,123,116
Uttar Pradesh,ETAH,2006,Kharif     ,Jowar,395,449
Uttar Pradesh,ETAH,2007,Kharif     ,Jowar,287,179
Uttar Pradesh,ETAH,2009,Kharif     ,Jowar,19,17
Uttar Pradesh,ETAWAH,1997,Kharif     ,Jowar,857,1024
Uttar Pradesh,ETAWAH,1998,Kharif     ,Jowar,749,662
Uttar Pradesh,ETAWAH,1999,Kharif     ,Jowar,639,701
Uttar Pradesh,ETAWAH,2000,Kharif     ,Jowar,857,808
Uttar Pradesh,ETAWAH,2001,Kharif     ,Jowar,458,428
Uttar Pradesh,ETAWAH,2002,Kharif     ,Jowar,604,659
Uttar Pradesh,ETAWAH,2003,Kharif     ,Jowar,200,181
Uttar Pradesh,ETAWAH,2004,Kharif     ,Jowar,239,177
Uttar Pradesh,ETAWAH,2005,Kharif     ,Jowar,106,121
Uttar Pradesh,ETAWAH,2006,Kharif     ,Jowar,1663,1728
Uttar Pradesh,ETAWAH,2008,Kharif     ,Jowar,147,188
Uttar Pradesh,ETAWAH,2009,Kharif     ,Jowar,536,573
Uttar Pradesh,ETAWAH,2010,Kharif     ,Jowar,60,70
Uttar Pradesh,ETAWAH,2011,Kharif     ,Jowar,31,38
Uttar Pradesh,ETAWAH,2012,Kharif     ,Jowar,64,88
Uttar Pradesh,ETAWAH,2013,Kharif     ,Jowar,192,267
Uttar Pradesh,ETAWAH,2014,Kharif     ,Jowar,131,117
Uttar Pradesh,FAIZABAD,1997,Kharif     ,Jowar,3603,2321
Uttar Pradesh,FAIZABAD,1998,Kharif     ,Jowar,3099,730
Uttar Pradesh,FAIZABAD,1999,Kharif     ,Jowar,3140,1704
Uttar Pradesh,FAIZABAD,2000,Kharif     ,Jowar,2974,2266
Uttar Pradesh,FAIZABAD,2001,Kharif     ,Jowar,2821,1122
Uttar Pradesh,FAIZABAD,2002,Kharif     ,Jowar,3025,1619
Uttar Pradesh,FAIZABAD,2003,Kharif     ,Jowar,2157,1212
